Species,sample_name,ParentTagID,ParentSite,FragSite
Porites compressa,RTE1246,W0065,Reef 4,Reef 4
Porites compressa,RTE1269,W0065,Reef 4,Reef 4
Porites compressa,RTE1282,W0065,Reef 4,Reef 4
Porites compressa,RTE1288,W0065,Reef 4,Reef 4
Porites compressa,RTE1300,W0065,Reef 4,Reef 4
Porites compressa,RTE1339,W0152,Reef 4,Reef 4
Porites compressa,RTE1347,W0152,Reef 4,Reef 4
Porites compressa,RTE1354,W0152,Reef 4,Reef 4
Porites compressa,RTE1360,W0152,Reef 4,Reef 4
Porites compressa,RTE1366,W0152,Reef 4,Reef 4
Porites compressa,RTE1488,W0060,Reef 13,Reef 4
Porites compressa,RTE1492,W0060,Reef 13,Reef 4
Porites compressa,RTE1501,W0060,Reef 13,Reef 4
Porites compressa,RTE1507,W0060,Reef 13,Reef 4
Porites compressa,RTE1550,W0060,Reef 13,Reef 4
Porites compressa,RTE1567,W0048,Reef 13,Reef 4
Porites compressa,RTE1593,W0048,Reef 13,Reef 4
Porites compressa,RTE1605,W0048,Reef 13,Reef 4
Porites compressa,RTE1624,W0048,Reef 13,Reef 4
Porites compressa,RTE1627,W0048,Reef 13,Reef 4
Porites compressa,RTE1651,W0156,Reef 4,Reef 4
Porites compressa,RTE1654,W0156,Reef 4,Reef 4
Porites compressa,RTE1683,W0156,Reef 4,Reef 4
Porites compressa,RTE1710,W0156,Reef 4,Reef 4
Porites compressa,RTE1717,W0156,Reef 4,Reef 4
Porites compressa,RTE1734,W0098,Reef 4,Reef 4
Porites compressa,RTE1735,W0098,Reef 4,Reef 4
Porites compressa,RTE1737,W0098,Reef 4,Reef 4
Porites compressa,RTE1771,W0098,Reef 4,Reef 4
Porites compressa,RTE1780,W0098,Reef 4,Reef 4
Porites compressa,RTE1805,W0153,Reef 4,Reef 4
Porites compressa,RTE1813,W0153,Reef 4,Reef 4
Porites compressa,RTE1816,W0153,Reef 4,Reef 4
Porites compressa,RTE1829,W0153,Reef 4,Reef 4
Porites compressa,RTE1846,W0153,Reef 4,Reef 4
Porites compressa,RTE1898,W0151,Reef 4,Reef 4
Porites compressa,RTE1913,W0151,Reef 4,Reef 4
Porites compressa,RTE1929,W0151,Reef 4,Reef 4
Porites compressa,RTE1930,W0151,Reef 4,Reef 4
Porites compressa,RTE1957,W0151,Reef 4,Reef 4
Porites compressa,RTE1991,W0058,Reef 13,Reef 4
Porites compressa,RTE2007,W0058,Reef 13,Reef 4
Porites compressa,RTE2015,W0058,Reef 13,Reef 4
Porites compressa,RTE2028,W0058,Reef 13,Reef 4
Porites compressa,RTE2033,W0058,Reef 13,Reef 4
Porites compressa,RTE2046,W0059,Reef 13,Reef 4
Porites compressa,RTE2052,W0059,Reef 13,Reef 4
Porites compressa,RTE2072,W0059,Reef 13,Reef 4
Porites compressa,RTE2075,W0059,Reef 13,Reef 4
Porites compressa,RTE2117,W0059,Reef 13,Reef 4
Porites compressa,RTE2122,W0057,Reef 13,Reef 4
Porites compressa,RTE2135,W0057,Reef 13,Reef 4
Porites compressa,RTE2142,W0057,Reef 13,Reef 4
Porites compressa,RTE2160,W0057,Reef 13,Reef 4
Porites compressa,RTE2172,W0057,Reef 13,Reef 4
Porites compressa,RTE2202,W0054,Reef 13,Reef 4
Porites compressa,RTE2242,W0054,Reef 13,Reef 4
Porites compressa,RTE2254,W0054,Reef 13,Reef 4
Porites compressa,RTE2262,W0054,Reef 13,Reef 4
Porites compressa,RTE2298,W0049,Reef 13,Reef 4
Porites compressa,RTE2307,W0049,Reef 13,Reef 4
Porites compressa,RTE2312,W0049,Reef 13,Reef 4
Porites compressa,RTE2320,W0049,Reef 13,Reef 4
Porites compressa,RTE2357,W0049,Reef 13,Reef 4
Porites compressa,RTE2361,W0047,Reef 13,Reef 4
Porites compressa,RTE2372,W0047,Reef 13,Reef 4
Porites compressa,RTE2400,W0047,Reef 13,Reef 4
Porites compressa,RTE2425,W0047,Reef 13,Reef 4
Porites compressa,RTE2437,W0047,Reef 13,Reef 4
Porites compressa,RTE2441,W0154,Reef 4,Reef 4
Porites compressa,RTE2453,W0154,Reef 4,Reef 4
Porites compressa,RTE2469,W0154,Reef 4,Reef 4
Porites compressa,RTE2479,W0154,Reef 4,Reef 4
Porites compressa,RTE2503,W0154,Reef 4,Reef 4
Porites compressa,RTE2560,W0158,Reef 4,Reef 4
Porites compressa,RTE2578,W0158,Reef 4,Reef 4
Porites compressa,RTE2584,W0158,Reef 4,Reef 4
Porites compressa,RTE2589,W0158,Reef 4,Reef 4
Porites compressa,RTE2594,W0158,Reef 4,Reef 4
Porites compressa,RTE2638,W0157,Reef 4,Reef 4
Porites compressa,RTE2641,W0157,Reef 4,Reef 4
Porites compressa,RTE2670,W0157,Reef 4,Reef 4
Porites compressa,RTE2673,W0157,Reef 4,Reef 4
Porites compressa,RTE2674,W0157,Reef 4,Reef 4
Porites compressa,RTE2683,W0096,Reef 4,Reef 4
Porites compressa,RTE2711,W0096,Reef 4,Reef 4
Porites compressa,RTE2712,W0096,Reef 4,Reef 4
Porites compressa,RTE2739,W0096,Reef 4,Reef 4
Porites compressa,RTE2752,W0096,Reef 4,Reef 4
Porites compressa,RTE2764,W0050,Reef 13,Reef 4
Porites compressa,RTE2767,W0050,Reef 13,Reef 4
Porites compressa,RTE2802,W0050,Reef 13,Reef 4
Porites compressa,RTE2836,W0050,Reef 13,Reef 4
Porites compressa,RTE2839,W0050,Reef 13,Reef 4
Porites compressa,RTE2928,W0056,Reef 13,Reef 4
Porites compressa,RTE2961,W0056,Reef 13,Reef 4
Porites compressa,RTE2962,W0056,Reef 13,Reef 4
Porites compressa,RTE2970,W0056,Reef 13,Reef 4
Porites compressa,RTE2993,W0056,Reef 13,Reef 4
Porites compressa,RTE,W0054,Reef 13,Reef 4
Porites compressa,RTE1245,W0065,Reef 4,Reef 13
Porites compressa,RTE1263,W0065,Reef 4,Reef 13
Porites compressa,RTE1276,W0065,Reef 4,Reef 13
Porites compressa,RTE1314,W0065,Reef 4,Reef 13
Porites compressa,RTE1320,W0065,Reef 4,Reef 13
Porites compressa,RTE1333,W0152,Reef 4,Reef 13
Porites compressa,RTE1368,W0152,Reef 4,Reef 13
Porites compressa,RTE1371,W0152,Reef 4,Reef 13
Porites compressa,RTE1374,W0152,Reef 4,Reef 13
Porites compressa,RTE1385,W0152,Reef 4,Reef 13
Porites compressa,RTE1495,W0060,Reef 13,Reef 13
Porites compressa,RTE1496,W0060,Reef 13,Reef 13
Porites compressa,RTE1524,W0060,Reef 13,Reef 13
Porites compressa,RTE1549,W0060,Reef 13,Reef 13
Porites compressa,RTE1557,W0060,Reef 13,Reef 13
Porites compressa,RTE1561,W0048,Reef 13,Reef 13
Porites compressa,RTE1568,W0048,Reef 13,Reef 13
Porites compressa,RTE1578,W0048,Reef 13,Reef 13
Porites compressa,RTE1628,W0048,Reef 13,Reef 13
Porites compressa,RTE1631,W0048,Reef 13,Reef 13
Porites compressa,RTE1665,W0156,Reef 4,Reef 13
Porites compressa,RTE1672,W0156,Reef 4,Reef 13
Porites compressa,RTE1693,W0156,Reef 4,Reef 13
Porites compressa,RTE1697,W0156,Reef 4,Reef 13
Porites compressa,RTE1716,W0156,Reef 4,Reef 13
Porites compressa,RTE1731,W0098,Reef 4,Reef 13
Porites compressa,RTE1753,W0098,Reef 4,Reef 13
Porites compressa,RTE1761,W0098,Reef 4,Reef 13
Porites compressa,RTE1779,W0098,Reef 4,Reef 13
Porites compressa,RTE1792,W0098,Reef 4,Reef 13
Porites compressa,RTE1806,W0153,Reef 4,Reef 13
Porites compressa,RTE1818,W0153,Reef 4,Reef 13
Porites compressa,RTE1830,W0153,Reef 4,Reef 13
Porites compressa,RTE1847,W0153,Reef 4,Reef 13
Porites compressa,RTE1877,W0153,Reef 4,Reef 13
Porites compressa,RTE1903,W0151,Reef 4,Reef 13
Porites compressa,RTE1905,W0151,Reef 4,Reef 13
Porites compressa,RTE1928,W0151,Reef 4,Reef 13
Porites compressa,RTE1947,W0151,Reef 4,Reef 13
Porites compressa,RTE1950,W0151,Reef 4,Reef 13
Porites compressa,RTE1976,W0058,Reef 13,Reef 13
Porites compressa,RTE1982,W0058,Reef 13,Reef 13
Porites compressa,RTE1990,W0058,Reef 13,Reef 13
Porites compressa,RTE2017,W0058,Reef 13,Reef 13
Porites compressa,RTE2039,W0058,Reef 13,Reef 13
Porites compressa,RTE2068,W0059,Reef 13,Reef 13
Porites compressa,RTE2083,W0059,Reef 13,Reef 13
Porites compressa,RTE2091,W0059,Reef 13,Reef 13
Porites compressa,RTE2112,W0059,Reef 13,Reef 13
Porites compressa,RTE2120,W0059,Reef 13,Reef 13
Porites compressa,RTE2148,W0057,Reef 13,Reef 13
Porites compressa,RTE2161,W0057,Reef 13,Reef 13
Porites compressa,RTE2164,W0057,Reef 13,Reef 13
Porites compressa,RTE2180,W0057,Reef 13,Reef 13
Porites compressa,RTE2187,W0057,Reef 13,Reef 13
Porites compressa,RTE2206,W0054,Reef 13,Reef 13
Porites compressa,RTE2210,W0054,Reef 13,Reef 13
Porites compressa,RTE2222,W0054,Reef 13,Reef 13
Porites compressa,RTE2228,W0054,Reef 13,Reef 13
Porites compressa,RTE2248,W0054,Reef 13,Reef 13
Porites compressa,RTE2294,W0049,Reef 13,Reef 13
Porites compressa,RTE2296,W0049,Reef 13,Reef 13
Porites compressa,RTE2310,W0049,Reef 13,Reef 13
Porites compressa,RTE2336,W0049,Reef 13,Reef 13
Porites compressa,RTE2344,W0049,Reef 13,Reef 13
Porites compressa,RTE2363,W0047,Reef 13,Reef 13
Porites compressa,RTE2389,W0047,Reef 13,Reef 13
Porites compressa,RTE2410,W0047,Reef 13,Reef 13
Porites compressa,RTE2411,W0047,Reef 13,Reef 13
Porites compressa,RTE2419,W0047,Reef 13,Reef 13
Porites compressa,RTE2456,W0154,Reef 4,Reef 13
Porites compressa,RTE2467,W0154,Reef 4,Reef 13
Porites compressa,RTE2481,W0154,Reef 4,Reef 13
Porites compressa,RTE2504,W0154,Reef 4,Reef 13
Porites compressa,RTE2519,W0154,Reef 4,Reef 13
Porites compressa,RTE2529,W0158,Reef 4,Reef 13
Porites compressa,RTE2542,W0158,Reef 4,Reef 13
Porites compressa,RTE2549,W0158,Reef 4,Reef 13
Porites compressa,RTE2562,W0158,Reef 4,Reef 13
Porites compressa,RTE2576,W0158,Reef 4,Reef 13
Porites compressa,RTE2616,W0157,Reef 4,Reef 13
Porites compressa,RTE2632,W0157,Reef 4,Reef 13
Porites compressa,RTE2635,W0157,Reef 4,Reef 13
Porites compressa,RTE2652,W0157,Reef 4,Reef 13
Porites compressa,RTE2654,W0157,Reef 4,Reef 13
Porites compressa,RTE2681,W0096,Reef 4,Reef 13
Porites compressa,RTE2696,W0096,Reef 4,Reef 13
Porites compressa,RTE2724,W0096,Reef 4,Reef 13
Porites compressa,RTE2729,W0096,Reef 4,Reef 13
Porites compressa,RTE2730,W0096,Reef 4,Reef 13
Porites compressa,RTE2751,W0096,Reef 4,Reef 13
Porites compressa,RTE2799,W0050,Reef 13,Reef 13
Porites compressa,RTE2807,W0050,Reef 13,Reef 13
Porites compressa,RTE2822,W0050,Reef 13,Reef 13
Porites compressa,RTE2831,W0050,Reef 13,Reef 13
Porites compressa,RTE2837,W0050,Reef 13,Reef 13
Porites compressa,RTE2925,W0056,Reef 13,Reef 13
Porites compressa,RTE2941,W0056,Reef 13,Reef 13
Porites compressa,RTE2945,W0056,Reef 13,Reef 13
Porites compressa,RTE2952,W0056,Reef 13,Reef 13
Porites compressa,RTE2985,W0056,Reef 13,Reef 13
Porites compressa,RTE1242,W0065,Reef 4,Reef 13
Porites compressa,RTE1248,W0065,Reef 4,Reef 13
Porites compressa,RTE1252,W0065,Reef 4,Reef 13
Porites compressa,RTE1253,W0065,Reef 4,Reef 13
Porites compressa,RTE1268,W0065,Reef 4,Reef 13
Porites compressa,RTE1323,W0152,Reef 4,Reef 13
Porites compressa,RTE1338,W0152,Reef 4,Reef 13
Porites compressa,RTE1373,W0152,Reef 4,Reef 13
Porites compressa,RTE1375,W0152,Reef 4,Reef 13
Porites compressa,RTE1390,W0152,Reef 4,Reef 13
Porites compressa,RTE1497,W0060,Reef 13,Reef 13
Porites compressa,RTE1512,W0060,Reef 13,Reef 13
Porites compressa,RTE1513,W0060,Reef 13,Reef 13
Porites compressa,RTE1517,W0060,Reef 13,Reef 13
Porites compressa,RTE1521,W0060,Reef 13,Reef 13
Porites compressa,RTE1570,W0048,Reef 13,Reef 13
Porites compressa,RTE1574,W0048,Reef 13,Reef 13
Porites compressa,RTE1581,W0048,Reef 13,Reef 13
Porites compressa,RTE1594,W0048,Reef 13,Reef 13
Porites compressa,RTE1606,W0048,Reef 13,Reef 13
Porites compressa,RTE1646,W0156,Reef 4,Reef 13
Porites compressa,RTE1647,W0156,Reef 4,Reef 13
Porites compressa,RTE1664,W0156,Reef 4,Reef 13
Porites compressa,RTE1699,W0156,Reef 4,Reef 13
Porites compressa,RTE1709,W0156,Reef 4,Reef 13
Porites compressa,RTE1724,W0098,Reef 4,Reef 13
Porites compressa,RTE1725,W0098,Reef 4,Reef 13
Porites compressa,RTE1750,W0098,Reef 4,Reef 13
Porites compressa,RTE1775,W0098,Reef 4,Reef 13
Porites compressa,RTE1793,W0098,Reef 4,Reef 13
Porites compressa,RTE1828,W0153,Reef 4,Reef 13
Porites compressa,RTE1836,W0153,Reef 4,Reef 13
Porites compressa,RTE1864,W0153,Reef 4,Reef 13
Porites compressa,RTE1874,W0153,Reef 4,Reef 13
Porites compressa,RTE1879,W0153,Reef 4,Reef 13
Porites compressa,RTE1912,W0151,Reef 4,Reef 13
Porites compressa,RTE1924,W0151,Reef 4,Reef 13
Porites compressa,RTE1939,W0151,Reef 4,Reef 13
Porites compressa,RTE1943,W0151,Reef 4,Reef 13
Porites compressa,RTE1959,W0151,Reef 4,Reef 13
Porites compressa,RTE1965,W0058,Reef 13,Reef 13
Porites compressa,RTE2005,W0058,Reef 13,Reef 13
Porites compressa,RTE2008,W0058,Reef 13,Reef 13
Porites compressa,RTE2013,W0058,Reef 13,Reef 13
Porites compressa,RTE2023,W0058,Reef 13,Reef 13
Porites compressa,RTE2048,W0059,Reef 13,Reef 13
Porites compressa,RTE2064,W0059,Reef 13,Reef 13
Porites compressa,RTE2094,W0059,Reef 13,Reef 13
Porites compressa,RTE2098,W0059,Reef 13,Reef 13
Porites compressa,RTE2109,W0059,Reef 13,Reef 13
Porites compressa,RTE2125,W0057,Reef 13,Reef 13
Porites compressa,RTE2141,W0057,Reef 13,Reef 13
Porites compressa,RTE2165,W0057,Reef 13,Reef 13
Porites compressa,RTE2167,W0057,Reef 13,Reef 13
Porites compressa,RTE2181,W0057,Reef 13,Reef 13
Porites compressa,RTE2220,W0054,Reef 13,Reef 13
Porites compressa,RTE2229,W0054,Reef 13,Reef 13
Porites compressa,RTE2235,W0054,Reef 13,Reef 13
Porites compressa,RTE2257,W0054,Reef 13,Reef 13
Porites compressa,RTE2278,W0054,Reef 13,Reef 13
Porites compressa,RTE2282,W0049,Reef 13,Reef 13
Porites compressa,RTE2317,W0049,Reef 13,Reef 13
Porites compressa,RTE2327,W0049,Reef 13,Reef 13
Porites compressa,RTE2341,W0049,Reef 13,Reef 13
Porites compressa,RTE2348,W0049,Reef 13,Reef 13
Porites compressa,RTE2375,W0047,Reef 13,Reef 13
Porites compressa,RTE2391,W0047,Reef 13,Reef 13
Porites compressa,RTE2405,W0047,Reef 13,Reef 13
Porites compressa,RTE2415,W0047,Reef 13,Reef 13
Porites compressa,RTE2428,W0047,Reef 13,Reef 13
Porites compressa,RTE2451,W0154,Reef 4,Reef 13
Porites compressa,RTE2457,W0154,Reef 4,Reef 13
Porites compressa,RTE2459,W0154,Reef 4,Reef 13
Porites compressa,RTE2480,W0154,Reef 4,Reef 13
Porites compressa,RTE2520,W0154,Reef 4,Reef 13
Porites compressa,RTE2533,W0158,Reef 4,Reef 13
Porites compressa,RTE2559,W0158,Reef 4,Reef 13
Porites compressa,RTE2568,W0158,Reef 4,Reef 13
Porites compressa,RTE2587,W0158,Reef 4,Reef 13
Porites compressa,RTE2598,W0158,Reef 4,Reef 13
Porites compressa,RTE2622,W0157,Reef 4,Reef 13
Porites compressa,RTE2623,W0157,Reef 4,Reef 13
Porites compressa,RTE2630,W0157,Reef 4,Reef 13
Porites compressa,RTE2661,W0157,Reef 4,Reef 13
Porites compressa,RTE2667,W0157,Reef 4,Reef 13
Porites compressa,RTE2690,W0096,Reef 4,Reef 13
Porites compressa,RTE2714,W0096,Reef 4,Reef 13
Porites compressa,RTE2728,W0096,Reef 4,Reef 13
Porites compressa,RTE2737,W0096,Reef 4,Reef 13
Porites compressa,RTE2743,W0096,Reef 4,Reef 13
Porites compressa,RTE2775,W0050,Reef 13,Reef 13
Porites compressa,RTE2784,W0050,Reef 13,Reef 13
Porites compressa,RTE2804,W0050,Reef 13,Reef 13
Porites compressa,RTE2818,W0050,Reef 13,Reef 13
Porites compressa,RTE2833,W0050,Reef 13,Reef 13
Porites compressa,RTE2947,W0056,Reef 13,Reef 13
Porites compressa,RTE2957,W0056,Reef 13,Reef 13
Porites compressa,RTE2967,W0056,Reef 13,Reef 13
Porites compressa,RTE2975,W0056,Reef 13,Reef 13
Porites compressa,RTE2989,W0056,Reef 13,Reef 13
Porites compressa,RTE1258,W0065,Reef 4,Reef 13
Porites compressa,RTE1273,W0065,Reef 4,Reef 13
Porites compressa,RTE1293,W0065,Reef 4,Reef 13
Porites compressa,RTE1310,W0065,Reef 4,Reef 13
Porites compressa,RTE1319,W0065,Reef 4,Reef 13
Porites compressa,RTE1324,W0152,Reef 4,Reef 13
Porites compressa,RTE1328,W0152,Reef 4,Reef 13
Porites compressa,RTE1334,W0152,Reef 4,Reef 13
Porites compressa,RTE1344,W0152,Reef 4,Reef 13
Porites compressa,RTE1387,W0152,Reef 4,Reef 13
Porites compressa,RTE1487,W0060,Reef 13,Reef 13
Porites compressa,RTE1505,W0060,Reef 13,Reef 13
Porites compressa,RTE1516,W0060,Reef 13,Reef 13
Porites compressa,RTE1543,W0060,Reef 13,Reef 13
Porites compressa,RTE1553,W0060,Reef 13,Reef 13
Porites compressa,RTE1569,W0048,Reef 13,Reef 13
Porites compressa,RTE1585,W0048,Reef 13,Reef 13
Porites compressa,RTE1588,W0048,Reef 13,Reef 13
Porites compressa,RTE1599,W0048,Reef 13,Reef 13
Porites compressa,RTE1634,W0048,Reef 13,Reef 13
Porites compressa,RTE1663,W0156,Reef 4,Reef 13
Porites compressa,RTE1680,W0156,Reef 4,Reef 13
Porites compressa,RTE1692,W0156,Reef 4,Reef 13
Porites compressa,RTE1704,W0156,Reef 4,Reef 13
Porites compressa,RTE1715,W0156,Reef 4,Reef 13
Porites compressa,RTE1722,W0098,Reef 4,Reef 13
Porites compressa,RTE1723,W0098,Reef 4,Reef 13
Porites compressa,RTE1743,W0098,Reef 4,Reef 13
Porites compressa,RTE1755,W0098,Reef 4,Reef 13
Porites compressa,RTE1764,W0098,Reef 4,Reef 13
Porites compressa,RTE1845,W0153,Reef 4,Reef 13
Porites compressa,RTE1852,W0153,Reef 4,Reef 13
Porites compressa,RTE1857,W0153,Reef 4,Reef 13
Porites compressa,RTE1865,W0153,Reef 4,Reef 13
Porites compressa,RTE1872,W0153,Reef 4,Reef 13
Porites compressa,RTE1895,W0151,Reef 4,Reef 13
Porites compressa,RTE1919,W0151,Reef 4,Reef 13
Porites compressa,RTE1926,W0151,Reef 4,Reef 13
Porites compressa,RTE1932,W0151,Reef 4,Reef 13
Porites compressa,RTE1960,W0151,Reef 4,Reef 13
Porites compressa,RTE1966,W0058,Reef 13,Reef 13
Porites compressa,RTE1985,W0058,Reef 13,Reef 13
Porites compressa,RTE1994,W0058,Reef 13,Reef 13
Porites compressa,RTE2003,W0058,Reef 13,Reef 13
Porites compressa,RTE2040,W0058,Reef 13,Reef 13
Porites compressa,RTE2056,W0059,Reef 13,Reef 13
Porites compressa,RTE2076,W0059,Reef 13,Reef 13
Porites compressa,RTE2099,W0059,Reef 13,Reef 13
Porites compressa,RTE2111,W0059,Reef 13,Reef 13
Porites compressa,RTE2114,W0059,Reef 13,Reef 13
Porites compressa,RTE2123,W0057,Reef 13,Reef 13
Porites compressa,RTE2143,W0057,Reef 13,Reef 13
Porites compressa,RTE2150,W0057,Reef 13,Reef 13
Porites compressa,RTE2191,W0057,Reef 13,Reef 13
Porites compressa,RTE2194,W0057,Reef 13,Reef 13
Porites compressa,RTE2201,W0054,Reef 13,Reef 13
Porites compressa,RTE2207,W0054,Reef 13,Reef 13
Porites compressa,RTE2208,W0054,Reef 13,Reef 13
Porites compressa,RTE2250,W0054,Reef 13,Reef 13
Porites compressa,RTE2263,W0054,Reef 13,Reef 13
Porites compressa,RTE2306,W0049,Reef 13,Reef 13
Porites compressa,RTE2337,W0049,Reef 13,Reef 13
Porites compressa,RTE2342,W0049,Reef 13,Reef 13
Porites compressa,RTE2345,W0049,Reef 13,Reef 13
Porites compressa,RTE2360,W0049,Reef 13,Reef 13
Porites compressa,RTE2379,W0047,Reef 13,Reef 13
Porites compressa,RTE2384,W0047,Reef 13,Reef 13
Porites compressa,RTE2386,W0047,Reef 13,Reef 13
Porites compressa,RTE2394,W0047,Reef 13,Reef 13
Porites compressa,RTE2398,W0047,Reef 13,Reef 13
Porites compressa,RTE2458,W0154,Reef 4,Reef 13
Porites compressa,RTE2464,W0154,Reef 4,Reef 13
Porites compressa,RTE2475,W0154,Reef 4,Reef 13
Porites compressa,RTE2477,W0154,Reef 4,Reef 13
Porites compressa,RTE2499,W0154,Reef 4,Reef 13
Porites compressa,RTE2538,W0158,Reef 4,Reef 13
Porites compressa,RTE2553,W0158,Reef 4,Reef 13
Porites compressa,RTE2564,W0158,Reef 4,Reef 13
Porites compressa,RTE2569,W0158,Reef 4,Reef 13
Porites compressa,RTE2586,W0158,Reef 4,Reef 13
Porites compressa,RTE2607,W0157,Reef 4,Reef 13
Porites compressa,RTE2608,W0157,Reef 4,Reef 13
Porites compressa,RTE2610,W0157,Reef 4,Reef 13
Porites compressa,RTE2617,W0157,Reef 4,Reef 13
Porites compressa,RTE2620,W0157,Reef 4,Reef 13
Porites compressa,RTE2694,W0096,Reef 4,Reef 13
Porites compressa,RTE2707,W0096,Reef 4,Reef 13
Porites compressa,RTE2710,W0096,Reef 4,Reef 13
Porites compressa,RTE2722,W0096,Reef 4,Reef 13
Porites compressa,RTE2760,W0096,Reef 4,Reef 13
Porites compressa,RTE2776,W0050,Reef 13,Reef 13
Porites compressa,RTE2810,W0050,Reef 13,Reef 13
Porites compressa,RTE2817,W0050,Reef 13,Reef 13
Porites compressa,RTE2823,W0050,Reef 13,Reef 13
Porites compressa,RTE2830,W0050,Reef 13,Reef 13
Porites compressa,RTE2931,W0056,Reef 13,Reef 13
Porites compressa,RTE2963,W0056,Reef 13,Reef 13
Porites compressa,RTE2972,W0056,Reef 13,Reef 13
Porites compressa,RTE2982,W0056,Reef 13,Reef 13
Porites compressa,RTE2992,W0056,Reef 13,Reef 13
Montipora capitata,RTE203,W0169,Reef 4,Reef 13
Montipora capitata,RTE241,W0169,Reef 4,Reef 13
Montipora capitata,RTE255,W0169,Reef 4,Reef 13
Montipora capitata,RTE259,W0169,Reef 4,Reef 13
Montipora capitata,RTE270,W0169,Reef 4,Reef 13
Montipora capitata,RTE285,W0125,Reef 4,Reef 13
Montipora capitata,RTE289,W0125,Reef 4,Reef 13
Montipora capitata,RTE303,W0125,Reef 4,Reef 13
Montipora capitata,RTE327,W0125,Reef 4,Reef 13
Montipora capitata,RTE337,W0125,Reef 4,Reef 13
Montipora capitata,RTE353,W0125,Reef 4,Reef 13
Montipora capitata,RTE361,W0167,Reef 4,Reef 13
Montipora capitata,RTE370,W0167,Reef 4,Reef 13
Montipora capitata,RTE383,W0167,Reef 4,Reef 13
Montipora capitata,RTE395,W0167,Reef 4,Reef 13
Montipora capitata,RTE407,W0167,Reef 4,Reef 13
Montipora capitata,RTE408,W0167,Reef 4,Reef 13
Montipora capitata,RTE444,W0121,Reef 4,Reef 13
Montipora capitata,RTE448,W0121,Reef 4,Reef 13
Montipora capitata,RTE463,W0121,Reef 4,Reef 13
Montipora capitata,RTE487,W0121,Reef 4,Reef 13
Montipora capitata,RTE489,W0121,Reef 4,Reef 13
Montipora capitata,RTE507,W0121,Reef 4,Reef 13
Montipora capitata,RTE514,W0121,Reef 4,Reef 13
Montipora capitata,RTE530,W0052,Reef 13,Reef 13
Montipora capitata,RTE544,W0052,Reef 13,Reef 13
Montipora capitata,RTE567,W0052,Reef 13,Reef 13
Montipora capitata,RTE570,W0052,Reef 13,Reef 13
Montipora capitata,RTE599,W0052,Reef 13,Reef 13
Montipora capitata,RTE607,W0162,Reef 4,Reef 13
Montipora capitata,RTE616,W0162,Reef 4,Reef 13
Montipora capitata,RTE643,W0162,Reef 4,Reef 13
Montipora capitata,RTE656,W0162,Reef 4,Reef 13
Montipora capitata,RTE676,W0162,Reef 4,Reef 13
Montipora capitata,RTE681,W0208,Reef 13,Reef 13
Montipora capitata,RTE705,W0208,Reef 13,Reef 13
Montipora capitata,RTE752,W0208,Reef 13,Reef 13
Montipora capitata,RTE754,W0208,Reef 13,Reef 13
Montipora capitata,RTE757,W0208,Reef 13,Reef 13
Montipora capitata,RTE776,W0021,Reef 13,Reef 13
Montipora capitata,RTE791,W0021,Reef 13,Reef 13
Montipora capitata,RTE800,W0021,Reef 13,Reef 13
Montipora capitata,RTE808,W0021,Reef 13,Reef 13
Montipora capitata,RTE829,W0021,Reef 13,Reef 13
Montipora capitata,RTE842,W0143,Reef 13,Reef 13
Montipora capitata,RTE854,W0143,Reef 13,Reef 13
Montipora capitata,RTE864,W0143,Reef 13,Reef 13
Montipora capitata,RTE877,W0143,Reef 13,Reef 13
Montipora capitata,RTE883,W0143,Reef 13,Reef 13
Montipora capitata,RTE892,W0143,Reef 13,Reef 13
Montipora capitata,RTE924,W0022,Reef 13,Reef 13
Montipora capitata,RTE926,W0022,Reef 13,Reef 13
Montipora capitata,RTE937,W0022,Reef 13,Reef 13
Montipora capitata,RTE938,W0022,Reef 13,Reef 13
Montipora capitata,RTE963,W0022,Reef 13,Reef 13
Montipora capitata,RTE965,W0022,Reef 13,Reef 13
Montipora capitata,RTE1007,W0166,Reef 4,Reef 13
Montipora capitata,RTE1032,W0166,Reef 4,Reef 13
Montipora capitata,RTE1049,W0166,Reef 4,Reef 13
Montipora capitata,RTE1053,W0166,Reef 4,Reef 13
Montipora capitata,RTE1066,W0166,Reef 4,Reef 13
Montipora capitata,RTE1090,W0144,Reef 13,Reef 13
Montipora capitata,RTE1093,W0144,Reef 13,Reef 13
Montipora capitata,RTE1108,W0144,Reef 13,Reef 13
Montipora capitata,RTE1117,W0144,Reef 13,Reef 13
Montipora capitata,RTE1124,W0144,Reef 13,Reef 13
Montipora capitata,RTE1161,W0023,Reef 13,Reef 13
Montipora capitata,RTE1192,W0023,Reef 13,Reef 13
Montipora capitata,RTE1197,W0023,Reef 13,Reef 13
Montipora capitata,RTE1208,W0023,Reef 13,Reef 13
Montipora capitata,RTE1214,W0023,Reef 13,Reef 13
Montipora capitata,RTE1430,W0051,Reef 13,Reef 13
Montipora capitata,RTE1433,W0051,Reef 13,Reef 13
Montipora capitata,RTE1440,W0051,Reef 13,Reef 13
Montipora capitata,RTE1467,W0051,Reef 13,Reef 13
Montipora capitata,RTE1474,W0051,Reef 13,Reef 13
Montipora capitata,RTE2858,W0055,Reef 13,Reef 13
Montipora capitata,RTE2860,W0055,Reef 13,Reef 13
Montipora capitata,RTE2874,W0055,Reef 13,Reef 13
Montipora capitata,RTE2898,W0055,Reef 13,Reef 13
